age,0.0,1.0,2.0
25,0.10789632308619651,0.20675105485232068,0.6853526220614828
26,0.09844559585492228,0.21531375935521013,0.6862406447898676
27,0.08825121819166215,0.21548456957227938,0.6962642122360585
28,0.07929292929292929,0.21666666666666667,0.704040404040404
29,0.09125656951743909,0.2126134734830387,0.6961299569995222
30,0.08873423227490213,0.2279251848629839,0.683340582862114
31,0.0845872305815372,0.2228548190321269,0.6925579503863359
32,0.09551430781129157,0.2273781902552204,0.677107501933488
33,0.10140117994100295,0.23893805309734514,0.6596607669616519
34,0.10661896243291592,0.24257602862254024,0.6508050089445439
35,0.09903047091412742,0.25242382271468145,0.6485457063711911
36,0.10206849779586301,0.24686334350627331,0.6510681586978637
37,0.11158657011191574,0.2521395655036208,0.6362738643844634
38,0.12439574605220755,0.26522719948436996,0.6103770544634225
39,0.12380344607530312,0.2645181876196554,0.6116783663050415
40,0.11878365536902122,0.2730440291415901,0.6081723154893887
41,0.13428120063191154,0.2720379146919431,0.5936808846761453
42,0.13012642614862782,0.280604378661733,0.5892691951896393
43,0.13719603722605825,0.28339837886520564,0.5794055839087361
44,0.14064398541919806,0.29981773997569866,0.5595382746051033
45,0.14268620999102602,0.32007179180376905,0.5372419982052049
46,0.14794685990338163,0.32518115942028986,0.5268719806763285
47,0.15674174637457575,0.33107065720456647,0.5121875964208578
48,0.16293929712460065,0.3453674121405751,0.49169329073482426
49,0.17107411034933073,0.3486777668952008,0.4802481227554685
50,0.17645096731154103,0.34523015343562374,0.4783188792528352
51,0.1876317638791286,0.35804638088545326,0.4543218552354181
52,0.1966417910447761,0.3723880597014925,0.43097014925373134
53,0.21067303863002787,0.3811230585424134,0.40820390282755875
54,0.1956882255389718,0.38930348258706465,0.41500829187396354
55,0.20265638389031707,0.40574121679520136,0.3916023993144816
56,0.22412280701754386,0.4021929824561403,0.3736842105263158
57,0.24076607387140903,0.3907888736890105,0.3684450524395805
58,0.2460881934566145,0.3963963963963964,0.3575154101469891
59,0.2502439024390244,0.3975609756097561,0.3521951219512195
60,0.2542627883650953,0.4112337011033099,0.33450351053159477
61,0.25308641975308643,0.41100823045267487,0.3359053497942387
62,0.24776902887139107,0.4230971128608924,0.3291338582677165
63,0.2509782001117943,0.41922861934041367,0.32979318054779205
64,0.24083769633507854,0.4328097731239092,0.3263525305410122
65,0.23099762470308788,0.4311163895486936,0.33788598574821854
66,0.22730006013229104,0.4425736620565244,0.3301262778111846
67,0.23543990086741015,0.43742255266418834,0.3271375464684015
68,0.24921923797626483,0.438475952529669,0.3123048094940662
69,0.2540574282147316,0.43570536828963796,0.31023720349563044
70,0.26089663760896636,0.4520547945205479,0.28704856787048566
71,0.2703045685279188,0.4416243654822335,0.2880710659898477
72,0.25865447419986937,0.48203788373612017,0.25930764206401047
73,0.27840531561461795,0.4584717607973422,0.26312292358803985
74,0.3016949152542373,0.43796610169491523,0.26033898305084746
75,0.31866572036905605,0.45351312987934705,0.22782114975159687
76,0.3325490196078431,0.4776470588235294,0.18980392156862744
77,0.3531409168081494,0.4592529711375212,0.18760611205432937
78,0.3656716417910448,0.46175373134328357,0.17257462686567165
79,0.37995824634655534,0.4572025052192067,0.162839248434238
80,0.3943990665110852,0.4539089848308051,0.1516919486581097
81,0.38350785340314136,0.46727748691099474,0.14921465968586387
82,0.3891472868217054,0.45891472868217054,0.15193798449612403
83,0.44665461121157324,0.4213381555153707,0.13200723327305605
84,0.4357429718875502,0.44176706827309237,0.12248995983935743
85,0.45308924485125857,0.425629290617849,0.12128146453089245
86,0.4625322997416021,0.4082687338501292,0.12919896640826872
87,0.43167701863354035,0.45962732919254656,0.10869565217391304
88,0.44696969696969696,0.4583333333333333,0.0946969696969697
89,0.49122807017543857,0.42105263157894735,0.08771929824561403
90,0.4764705882352941,0.4117647058823529,0.11176470588235295
91,0.5076923076923077,0.35384615384615387,0.13846153846153847
92,0.46153846153846156,0.3942307692307692,0.14423076923076922
93,0.410958904109589,0.4383561643835616,0.1506849315068493
94,0.34615384615384615,0.5,0.15384615384615385
95,0.45714285714285713,0.4857142857142857,0.05714285714285714
96,0.44,0.52,0.04
97,0.375,0.5625,0.0625
98,0.4,0.5,0.1
99,0.625,0.375,0.0
100,0.6,0.4,0.0
101,1.0,0.0,0.0
102,1.0,0.0,0.0
103,1.0,0.0,0.0
